|cd_ugestora|de_ugestora|dt_ano|cd_receitaorcug|de_receitaorcug|tp_atualizacaoreceita|de_atualizacaoreceita|vl_lancamentoOrc|dt_mesano
499176|201095|Prefeitura Municipal de João Pessoa|2003|35|RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA|1|Lançamento de receita|216919.0|2003-10-01
499177|201095|Prefeitura Municipal de João Pessoa|2003|35|RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA|1|Lançamento de receita|82533.54|2003-11-01
499178|201095|Prefeitura Municipal de João Pessoa|2003|35|RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA|1|Lançamento de receita|1084717.9|2003-12-01
499179|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|6091.5|2003-01-01
499180|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|4845.0|2003-02-01
499181|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|256.5|2003-03-01
499182|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|256.5|2003-04-01
499183|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|199.5|2003-05-01
499184|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|228.0|2003-06-01
499185|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|6412.5|2003-07-01
499186|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|4503.0|2003-08-01
499187|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|684.0|2003-09-01
499188|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|370.5|2003-10-01
499189|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|513.0|2003-11-01
499190|201095|Prefeitura Municipal de João Pessoa|2003|91|TAXA DE VISTORIA|1|Lançamento de receita|7858.5|2003-12-01
499191|201095|Prefeitura Municipal de João Pessoa|2003|100|OUTRAS RECEITAS|1|Lançamento de receita|65000.0|2003-04-01
499192|201095|Prefeitura Municipal de João Pessoa|2003|100|OUTRAS RECEITAS|1|Lançamento de receita|15000.0|2003-06-01
499193|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|28296.36|2003-03-01
499194|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|96831.29|2003-04-01
499195|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|49742.87|2003-05-01
499196|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|40984.75|2003-06-01
499197|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|65871.41|2003-07-01
499198|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|44312.18|2003-08-01
499199|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|59001.53|2003-09-01
499200|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|205248.23|2003-10-01
499201|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|49720.12|2003-11-01
499202|201095|Prefeitura Municipal de João Pessoa|2003|111|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|39273.76|2003-12-01
499203|201095|Prefeitura Municipal de João Pessoa|2003|129|TRANSFERENCIAS DE CONVENIOS - REC. DO ESTADO|1|Lançamento de receita|200000.0|2003-07-01
499204|201095|Prefeitura Municipal de João Pessoa|2003|129|TRANSFERENCIAS DE CONVENIOS - REC. DO ESTADO|1|Lançamento de receita|60000.0|2003-08-01
499256|201095|Prefeitura Municipal de João Pessoa|2003|85|CONTRIBUICOES PATRONAIS|1|Lançamento de receita|306313.5|2003-09-01
499257|201095|Prefeitura Municipal de João Pessoa|2003|85|CONTRIBUICOES PATRONAIS|1|Lançamento de receita|160560.12|2003-10-01
499258|201095|Prefeitura Municipal de João Pessoa|2003|85|CONTRIBUICOES PATRONAIS|1|Lançamento de receita|171068.55|2003-11-01
499259|201095|Prefeitura Municipal de João Pessoa|2003|85|CONTRIBUICOES PATRONAIS|1|Lançamento de receita|326378.89|2003-12-01
499260|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|1450.0|2003-01-01
499261|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|500.0|2003-02-01
499262|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|5330.46|2003-04-01
499263|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|41.7|2003-08-01
499264|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|347.8|2003-09-01
499265|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|238967.28|2003-10-01
499266|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|133.9|2003-11-01
499267|201095|Prefeitura Municipal de João Pessoa|2003|98|OUTRAS RECEITAS|1|Lançamento de receita|731.4|2003-12-01
499268|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|5647716.94|2003-01-01
499269|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|5127821.1|2003-02-01
499270|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|5396629.35|2003-03-01
499271|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|4842028.41|2003-04-01
499272|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|6020801.49|2003-05-01
499273|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|6663412.28|2003-06-01
499274|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|5898198.69|2003-07-01
499275|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|5780970.62|2003-08-01
499276|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|5756431.29|2003-09-01
499277|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|7100622.5|2003-10-01
499278|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|8335490.68|2003-11-01
499279|201095|Prefeitura Municipal de João Pessoa|2003|101|TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS|1|Lançamento de receita|4894733.22|2003-12-01
499280|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|1429550.69|2016-01-01
499281|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|9157407.54|2016-02-01
499282|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|31450143.27|2016-03-01
499283|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|2939759.05|2016-04-01
499284|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|2007659.84|2016-05-01
499285|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|1855119.54|2016-06-01
499286|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|2303665.06|2016-07-01
499287|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|1789460.83|2016-08-01
499288|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|1450870.35|2016-09-01
499289|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|1487987.59|2016-10-01
499290|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|1587268.22|2016-11-01
499291|201095|Prefeitura Municipal de João Pessoa|2016|11120200|Imposto sobre a Propriedade Predial e Terr. Urbana|1|Lançamento de receita|1681162.11|2016-12-01
499359|201095|Prefeitura Municipal de João Pessoa|2003|28|Cota - Parte do IPI|1|Lançamento de receita|38727.33|2003-10-01
499360|201095|Prefeitura Municipal de João Pessoa|2003|28|Cota - Parte do IPI|1|Lançamento de receita|24643.09|2003-11-01
499361|201095|Prefeitura Municipal de João Pessoa|2003|28|Cota - Parte do IPI|1|Lançamento de receita|34369.34|2003-12-01
499362|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|479894.78|2003-01-01
499363|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|302542.59|2003-02-01
499364|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|305781.31|2003-03-01
499365|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|1540.49|2003-04-01
499366|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|496142.96|2003-05-01
499367|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|176212.98|2003-06-01
499368|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|337522.33|2003-07-01
499369|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|251348.0|2003-08-01
499370|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|346635.48|2003-09-01
499371|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|253641.3|2003-10-01
499372|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|346396.21|2003-11-01
499373|201095|Prefeitura Municipal de João Pessoa|2003|38|OUTRAS RECEITAS|1|Lançamento de receita|705922.48|2003-12-01
499374|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|1411.0|2003-02-01
499375|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|2441.0|2003-03-01
499376|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|2845.0|2003-04-01
499377|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|3307.14|2003-05-01
499378|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|1330.63|2003-06-01
499379|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|1603.8|2003-07-01
499380|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|1791.46|2003-08-01
499381|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|1368.41|2003-09-01
499382|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|2535.07|2018-05-01
499383|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|191.25|2018-06-01
499384|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|2483.22|2018-07-01
499385|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|1820.0|2018-08-01
499386|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|710.0|2018-09-01
499387|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|739.0|2018-10-01
499388|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|1162.31|2018-11-01
499389|201095|Prefeitura Municipal de João Pessoa|2018|11180231|Imposto sobre Serviços de Qualquer Natureza -  Principal|3|Dedução de Receita do Fundeb|153023.0|2018-12-01
499390|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1060522.27|2018-01-01
499391|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1183377.44|2018-02-01
499392|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|2504696.73|2018-03-01
499393|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|12077815.67|2018-04-01
499394|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|2071255.01|2018-05-01
499395|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1484591.5|2018-06-01
499396|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1637344.23|2018-07-01
499397|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1490835.39|2018-08-01
499398|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1165499.99|2018-09-01
499399|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1205794.0|2018-10-01
499400|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1157841.27|2018-11-01
499401|201095|Prefeitura Municipal de João Pessoa|2018|11220111|Taxas pela Prestação de Serviços -  Principal|1|Lançamento de receita|1468979.37|2018-12-01
499402|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|90548.24|2018-01-01
499403|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|244018.68|2018-01-01
499404|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|80453.69|2018-02-01
499405|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|227382.76|2018-02-01
499406|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|76683.04|2018-03-01
499407|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|224399.2|2018-03-01
499408|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|126.7|2018-04-01
499409|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|217503.89|2018-04-01
499410|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|46762.5|2018-05-01
499411|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|211643.87|2018-05-01
499412|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|27317.43|2018-06-01
499413|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|208579.7|2018-06-01
499414|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|662.51|2018-07-01
499415|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|210431.89|2018-07-01
499416|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|74627.44|2018-08-01
499417|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|213200.25|2018-08-01
499418|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|42115.94|2018-09-01
499419|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|203519.11|2018-09-01
499420|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|24634.13|2018-10-01
499421|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|201462.69|2018-10-01
499422|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|40156.1|2018-11-01
499423|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|207376.66|2018-11-01
499424|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|59597.53|2018-12-01
499425|201095|Prefeitura Municipal de João Pessoa|2018|13210021|Remuneração de Depósitos Especiais -  Principal|1|Lançamento de receita|210419.39|2018-12-01
499426|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|999.6|2003-10-01
499427|201095|Prefeitura Municipal de João Pessoa|2003|102|OUTRAS RECEITAS|1|Lançamento de receita|2005.4|2003-11-01
